"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"TXRCBUS","199405","403.17","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199406","302.71","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199407","275.669","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199408","280.327","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199409","285.83","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199410","389.676","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199411","566.447","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199412","850.003","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199413","6976.232","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199501","1028.891","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199502","960.21","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199503","787.365","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199504","589.658","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199505","415.827","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199506","306.989","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199507","271.293","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199508","260.806","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199509","281.91","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199510","375.286","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199511","673.313","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199512","982.898","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199513","6934.049","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199601","1172.45","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199602","1057.035","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199603","912.159","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199604","647.999","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199605","430.91","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199606","314.877","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199607","273.128","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199608","271.785","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199609","294.056","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199610","419.64","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199611","709.203","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199612","961.326","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199613","7464.002","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199701","1140.688","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199702","952.42","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199703","788.591","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199704","599.112","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199705","431.927","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199706","307.741","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199707","272.8","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199708","266.344","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199709","278.238","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199710","390.461","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199711","665.055","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199712","937.324","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199713","7030.242","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199801","1013.548","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199802","867.119","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199803","832.571","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199804","557.547","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199805","370.479","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199806","290.691","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199807","266.17","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199808","255.129","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199809","247.526","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199810","354.731","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199811","552.326","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199812","803.191","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199813","6410.423","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199901","1134.478","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199902","885.88","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199903","867.057","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199904","577.405","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199905","379.616","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199906","301.293","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199907","269.886","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199908","264.026","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199909","281.889","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199910","398.085","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199911","542.056","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199912","870.941","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199913","6771.788","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200001","1098.095","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200002","985.175","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200003","740.199","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200004","564.463","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200005","382.12","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200006","299.545","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200007","272.387","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200008","286.165","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200009","297.206","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200010","409.346","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200011","664.003","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200012","1157.586","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200013","7155.588","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200101","1218.395","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200102","980.663","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200103","887.173","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200104","572.001","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200105","354.199","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200106","289.887","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200107","275.799","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200108","269.558","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200109","272.446","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200110","400.724","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200111","532.982","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200112","811.002","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200113","6863.767","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200201","1030.448","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200202","902.623","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200203","849.593","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200204","564.095","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200205","403.708","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200206","298.147","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200207","267.945","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200208","261.25","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200209","267.933","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200210","416.967","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200211","657.761","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200212","987.068","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200213","6906.773","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200301","1205.679","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200302","1101.784","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200303","877.734","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200304","582.222","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200305","398.63","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200306","298.104","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200307","274.527","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200308","267.023","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200309","290.618","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200310","400.84","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200311","581.25","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200312","955.312","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200313","7232.347","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200401","1203.173","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200402","1069.55","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200403","778.861","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200404","546.497","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200405","361.178","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200406","290.228","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200407","272.178","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200408","272.875","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200409","269.709","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200410","380.407","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200411","580.695","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200412","961.565","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200413","6986.577","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200501","1124.979","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200502","959.854","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200503","876.745","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200504","539.999","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200505","400.637","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
